image1,image2,image3,image4,image5,story
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6053500632.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6061356616.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6061329274.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6062211493.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6061462684.jpg,an old picture of a wall with an artistic icon on it . another painting on the wall that does not have an icon on it . an artist painting of an older man with a woman on the wall . this painting was painted in the old times as a wall of artwork . this painting is one of my favorite because it has lots of different colors on it .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29420164.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29420165.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29420166.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29421848.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29421850.jpg,"a group of friends decide to spend the day in the park . this is a skateboarder [male] , he looks amazing in the park . they went on a skateboard ride and saw this ! [female] looks amazing in her orange tree trunks . at the end of the day , they had a great time ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/434670495.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/434669188.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/434670911.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/434669304.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/434671019.jpg,my family loves watching the flowers grow and watching them grow . we never see this curious squirrel sitting on the tree and watching the flowers . there are many flowers on the fields and plants . this little squirrel is looking for a cute flower in the trees . i love this squirrel watching the flowers .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/774893413.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/775768694.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/775768772.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/775768792.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/774893437.jpg,the view from our apartment we rented at the city was spectacular . as we entered we saw the same building we were living in . we were glad to have found a place like this . we went right across the river to get a good view . we had to make sure to keep our umbrella and umbrella handy so we could get all of that running around . the view was breathtaking from the roof .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4407459886.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4406694635.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4407459040.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4406691611.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4407457056.jpg,"today is easter and [female] got to decorate her toys . there was a burning fireplace in the family hut so everyone got to clean it . [male] made the firecrackers right as he set up the go-round . even the other kids got to decorate their toys . this is [female] , she 's such a neat girl ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4356834093.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4357585656.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4356849417.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4356861577.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4357580470.jpg,"our graduation day is underway . it is a penalty corner game . it is a rain day , but we are excited to see our graduation from college . the city is lit up at night . the cemetery is a beautiful graveyard . you can see the house we are staying at is a lovely , red brick house ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8192467415.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8193554512.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8193548324.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8192457121.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8193544482.jpg,the view from our trip to location was awesome . we decided to go for a walk . [male] and i wanted to go for many pictures . the hike took us through the beautiful terrain . the view of the mountains from our hiking spot was amazing . the rock and dirt covered trails are a gorgeous place to explore . [male] and i looked for a place to take pictures in our backpacks .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/154487190.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/154490291.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/154495136.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/154489931.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/154499084.jpg,we went on our way to location location . we stopped to enjoy the view from the beach . there were many people in the area . we saw one man with a pigeon hanging . we ended the day with a ride on the tram .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/941975397.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/942818210.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/941971999.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/941962469.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/941970807.jpg,"we love to visit the garden . there are a few different kinds of plants there . there are pink flowers , with purple flowers . and white flowers , with pink flowers . and lilies are beautiful . the most unusual is the water lilies that look like they have been touched by nature . it 's almost like magic to us !"
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4975321377.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4976759644.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4976178855.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4976183863.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4976185253.jpg,"this was a picture of a family . this was a buggy filled with people . this was a table that looked like it was used for a wedding . this was a picture of the bride and groom 's families . this was the last time this was a picture of the happy bride and groom , who looked very happy ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7321398408.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7321399146.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7321406104.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7321413782.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/7321417504.jpg,the young girl is excited to finally graduate . her graduation day is so beautiful and she has worked so hard to celebrate it . she takes a picture with her favorite graduate . her friends pose for a picture on her graduation day . the cake she had was topped with strawberries .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/44250531.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/44250569.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/44250643.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/44251536.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/44251775.jpg,the cat was very happy to be at the park . [male] and i had lunch at the pier . the beach was clear and clean today . [male] riding his bike back to the park was a favorite of ours . we were very happy to have a great day .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/447847363.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/447847629.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/447844640.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/447845518.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/447849525.jpg,everyone is gathered to have a dinner with the family . there are lots of wine glasses to choose from and the host likes to have a lot to drink . he has been invited to see some friends and smile . they are enjoying all of the food and drinks at the party . and it is a great dinner we need .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2378786.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2534959.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2536057.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2537929.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2536058.jpg,the family went on a train ride to go out . they got on the train and headed to the park . they were so happy to go to the park . they walked around the park and took pictures of the people . they then headed to the ice rink to ice skate .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4426043960.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4426044670.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4467965708.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4467193341.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4467193103.jpg,this beautiful old light house on a beautiful day . it looked like something out of a north coast movie . i love that it was actually on the streets . this statue looked really neat . it looked like it was inside a building .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6622220143.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6622244495.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6622248475.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6622253435.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6622341743.jpg,the coach went to see his favorite team play a great game of soccer their are two teams playing a close game and the man gets tired trying to play football the team is trying to score a goal but their coach thinks the winning is the goal and the coach is winning
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2392193422.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2392198790.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2392210682.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2392234560.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2392240432.jpg,i went on vacation in location . it was a big event . a lot of people were on organization organization in the water . there were many people out on organization . there was a boat obstacle course to choose from . i had a great time .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10264118.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10264140.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10264151.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10264153.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/10264158.jpg,location location was a great place to go on vacation . we had all kinds of great food . [male] brought his buddies over for a beer or two on our trip . [male] drank all night with his friend [male] . the whole trip was a success and it was perfect with lots of presents !
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4267501373.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2217163903.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2229330283.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2232112830.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2212858297.jpg,we went on a family vacation to a small village in an area of town . we saw a few birds . we saw some animals while walking around . we saw some really cool buildings and took a couple pictures . back in town we saw a plane lifting up .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5742248788.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5741695647.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5742249490.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5742249548.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5742249572.jpg,"i had a great time at work today . there were some people that were bored . we had a speaker at first , that seemed to get better . after a while everyone started taking pictures and just hanging out with friends . we really needed to work on our new family photos ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8108944617.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8108923536.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8108919323.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8108926782.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8108924337.jpg,our first road trip was an old one . it was one of the best ones i 've ever been to . the weather was beautiful for a game . the race was very fun and i spent most of the time with my family . the kids all met new people while on their road trip .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/66776911.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/66772252.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/66772250.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/66778003.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/66772078.jpg,"the family reads through a yearbook of food before taking a vacation . this is a great breakfast that started with a fresh helping of corn . here is a great screen that shows the names of the dinner guests . they do great on it when they have time to check their phones . here is a big bowl of food for everyone , where they have to make sure they get the right amount . this was a great meal that made them hungry ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/88996811.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/88997290.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/88996277.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/88995895.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/88995897.jpg,[female] is in the kitchen making marshmallows . mom is drinking some wine with her friend and [female] is drinking some . [female] made a beautiful cake for the party . [female] and [male] are in the middle of making marshmallows for their kids . [female] and [female] are having a party at the end of the night .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29713748.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29713750.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29855438.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29855440.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/29855441.jpg,"we went to location for a show . we got to see a monk wearing a feather boa . there were many unique things , like a man running down the street . then , we saw a parade float passed down the street . at the end , we saw a lovely female wearing a light bonnet ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6167923429.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6168461778.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6168462880.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6168463548.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6168465520.jpg,"today is the high school parade . here we are , the high school band is playing . the marching band is in line to get a pass . there are students in the marching band and their football team . [male] poses with his teacher on this fun day ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5121782.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5116376.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5116803.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5140461.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/5142178.jpg,i threw a surprise halloween party for my co-workers this year . i threw a huge cake out to get everyone excited . there was a scary sign at my door for everyone . [female] came in to dress up for a good portion of the night . [male] made sure to keep his alcohol and sword and all his spirit on hand . [female] and i sat back and enjoyed watching the video while [male] ate the candy .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/210929866.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/210929621.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/210933153.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/210931584.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/210929473.jpg,"[female] shows her friends where to go to lunch , and they are all having fun at the table . [male] and [male] are posing with their best friends . [male] has a sign showing where they will be eating and drinking . they play golf and then play golf with [male] and [male] on the course . [male] gets ready for a great day ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6711181.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6711251.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6711265.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6711274.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/6711280.jpg,"our halloween party had many people dressed in costumes . all of our friends gathered around for dinner after the party . at night , we went to see a concert . everyone had a great time ! we had so many fans and had so many drinks ! we finished the night with a wonderful party !"
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/52858723.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/52858455.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/52858573.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/52858091.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/52858201.jpg,"this is the entrance of the location location location where our trip began . the leaves are bright and colorful . the view is peaceful , but is quite cold in the wind . we head for a hike in the mountains , enjoying the fresh air and the scenery . there is a large rolling hills , and we reach the top of the hill . we see a lake . the river gives it a majestic look ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8737351.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8737318.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8737278.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8736914.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/8737076.jpg,"outside the hotel , a man is looking at the photo of a sign outside . two of his friends have separated from each other for years . they are drinking wine and listening to some things they hear right in the room . after everyone has arrived , they are waiting for the next meeting . the drinks are flowing and they are ready to start drinking ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4706815810.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4701044168.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4706867072.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4706867132.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4706815790.jpg,the demonstration was held on the street where people held signs . people with signs with different topics . some people carried signs with pictures of different causes . the demonstration was peaceful and peaceful . some of the signs had graffiti on the ground .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/14423289010.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/14423261170.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/14609343992.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/14423296109.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/14607803634.jpg,all the kids got together for a picture in class . they were all having a great time and they were ready to go . everyone made new friends . the kids wanted to get their picture taken too . the kids were having fun too .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2408632.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2408574.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2408535.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2408530.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/2408601.jpg,i work at a computer . it has lots of things on it . i like to go on bike rides . this bike looks very large after work . we like to eat meals together at a great time .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/656688181.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/658194078.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/655912331.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/656793006.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/657081239.jpg,"we saw an old and rundown old windmill in location . we were lucky enough to get a chance to see the sunset while it was still pretty . the windmill had a spin of the clock from the top of the windmill and really seemed to be a windmill . the windmill was designed to do more than just the half-mill spin , but it also used spinning turbines that spun the top of the windmill like a whip . just like the windmill , the spin of the spinning turbines also brought up the rear and could produce electricity above the sky . i was shocked at how high the spin of the spin could be . i had to use the windmill to get back up to the top and check everything out ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4829666410.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4858588950.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4857970801.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4858587782.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4858579000.jpg,the chairs were set up and ready for the wedding . the bride and groom looked so happy after the wedding . then the decorations were put up and the dancing began . they were all lit with the candles and everyone ate and drank until they were dark . after that the bridesmaids had their tables lit and ready for the wedding party .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/249826211.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/249826473.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/249829914.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/249831792.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/249832090.jpg,the race was about to begin and there were some cars ahead of them . one car was close behind a man with fast driving . a lot of people were out to watch the race and lots of people were there to watch . the cars were close to each other and were fighting to finish the race . there was a tight tight tire that i was not able to take off because of .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/539253667.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/538297379.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/538297851.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/538180502.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/538183004.jpg,we spent a lovely day in the fields . this is one of our favorite flowers . we went over the bridge over the small pond . the forest was little more than grass . we went back to the edge and found this cute duckling gosling .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3144668424.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3144664688.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3144666540.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3143846721.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/3144675790.jpg,[female] and i took a family get together . we got a lot of food out of the apartment . [female] was not impressed with the food . we made some fancy chicken to add to the food . i told [female] she had to do the photo shoot for me . [female] said she loves them and that she had a blast . everyone seemed to be having a great time .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4243039545.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4243045735.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4243048059.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4293630189.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4293427643.jpg,our trip to location started with us visiting the chalalet club . we ate our first real meal . then we went to a bamboo restaurant . after dinner we went to a restaurant with a lot of delicious food . after that we went down to the countryside for a nice view of the snowy landscape we could enjoy on our trip . it was so cold but that 's why we went out for this amazing experience .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4460685193.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4461464560.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4461469324.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4461476084.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4461480266.jpg,we are new to this place and we are going to travel here soon . the inside is very nice and comfortable . the view on the way out is nice as well . this is our guest room . i like our view a lot . this is our view as we are coming back for the trip . we have a great time .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4279228762.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4282548002.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4279217880.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4278482499.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4279217616.jpg,the city of location had tons of snow on its day . there was even snow on the roads . the parks had snow covered bridges and walkedways . the trees were covered in snow . the road was covered in snow .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12836196545.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12836625644.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12836194785.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12836624464.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/12836625634.jpg,"this old fence was broken several years ago . there were trees littering the road . the sand looked like people had just poured it in . it was still standing , but was sopping to see . a tree stood still on the road ."
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4996714644.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4996722958.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4996109323.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4996718796.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/4996719834.jpg,everyone was getting ready for the race . they were already ready to start . the race began . some people did n't like it . and there was a blackboard .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/11693278414.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/11693614316.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/11693615656.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/11693705746.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/11693289564.jpg,everyone was excited for the hockey game this year . everyone gathered to watch and talk to each other . some people dressed like little people to play games in the day time . there were lights on to light up the venue for people to enter and they had a great night . a great turn out at night makes for a great night out .
https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/352333804.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/352330648.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/352331116.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/352334658.jpg,https://visualstorytelling.s3-ap-northeast-1.amazonaws.com/test_needs/352333380.jpg,a lot of people are at the convention . it is always exciting to see people in the organization 's new conference room . the bus waits with long lines . and the sign does n't make sense . you can drive your car for miles and miles .
